feature_0,feature_1,feature_2,label
-2.0842653657844794,11.897399094269462,7.206328452608297,0
2.8030260756078915,-4.881680141387772,-5.808132993429136,1
4.081601239333379,-5.481004501163677,-6.288655216085453,1
-2.3617891396026494,-6.3628170730387845,-4.982763092971077,1
1.2614620947592732,-7.974901751760257,-6.530667168860358,1
2.9270160904140594,-5.288136376596697,-6.734232082562253,1
-0.6085698864643494,11.780108890269428,6.568974209481442,0
0.07818912764404784,-10.795501523561502,-10.240395769183914,1
-4.008476819738288,10.540087440757524,0.4973386810678173,2
-5.100637413943494,12.296957417170109,4.766218375213117,0
0.903780466323852,-7.54349428619733,-5.671545872989438,1
-4.609472819511096,9.426030696791173,3.7335412734796956,0
-0.26572054992510497,-4.389605542679596,-6.158474766257236,1
-3.5464607029368835,5.222004346824594,3.8971751614922896,2
-1.352631784599994,14.308926002263046,1.7083706940748113,0
-1.0454389709063023,10.797785103711936,4.757421869037464,0
-10.097088161354257,7.086963433875481,1.686911129633515,2
-5.705605463380819,8.302699454536882,5.919295408608898,2
-1.1770478910191033,5.879765543715179,8.081887568425426,0
-8.015995521825765,9.424320734460824,2.648038510321782,2
-0.46808492067443197,5.2045961341586695,3.5697636757875153,0
-3.435006044545992,6.930388660000155,2.916028033527186,0
-2.159127060656478,-3.871845575074259,-9.016791955704488,1
3.9560931009234768,-6.920966566770335,-6.2499587365127525,1
2.0153964745469413,-10.483332345175715,-7.403741007398636,1
-8.765199057381322,6.647831012973292,1.757001445940846,2
0.9508416742789456,12.527299392893791,8.12069321995786,0
-4.132361568242562,11.383850635291362,6.344964961337917,0
1.6418779850859908,-6.682386949654998,-6.822262785530527,1
-10.348746764925647,3.8648666359277883,0.6818698183042013,2
-10.693286326865872,10.55261098239982,-0.8163665046612487,2
-0.5601199050535826,-5.1266613759753366,-10.694933890207436,1
-9.777062472516555,10.279405025728163,3.2267595045173856,2
3.5847402997349738,-8.647860642741175,-6.566696303863024,1
-10.400518801049886,4.872504391003608,-0.7010747565995725,2
-1.806248717379118,6.7002340037624055,6.244097429114725,0
-14.31601293804767,6.485774218500617,4.834392885153431,2
-5.6220699589561836,5.318136436724593,5.437686805548296,2
1.7992241616376665,-4.65465828560852,-2.9025613288381535,1
-10.184481408192365,9.805847338737523,4.758979325814867,2
2.082619090725455,-7.519230033408999,-7.697905084747977,1
0.7362173195235235,-7.615289370635161,-8.200202087908334,1
-6.5842693164876005,11.54462830486403,6.080458198579678,2
3.981582305993639,-6.796307376986765,-9.270551801150065,1
0.6075220886256305,-3.826538040983869,-8.098004649890212,1
-9.424165034241168,9.342134710519582,1.288786445259063,2
-0.6127623858682627,-8.656527450024216,-6.695684323558731,1
1.1203999275689387,-7.295800011739343,-6.3504128966463895,1
0.13365989633365727,-6.370446978918524,-6.401307183611035,1
-0.562877508979267,-4.922451582197905,-9.293854557848586,1
-7.201636212930227,6.140360298416081,7.897814734878479,2
-6.747505958297371,7.920596380964738,2.884988677228802,2
-13.192586639336454,6.39533613396307,-2.0948594108679393,2
3.5991241557439038,-9.2954081555641,-6.504769302347485,1
0.3149088795044388,-7.616575401900629,-3.5146639342093846,1
-9.084310213514106,4.427807924583693,-2.181642514554426,2
-1.5285152938556754,-6.843797041540879,-5.83592534706648,1
-7.3838803573387874,6.298207302536813,2.733489308525356,2
-0.03960341577499893,-4.484921620708828,-4.931924874790538,1
-9.820682761152021,5.52089784169123,1.640272442195777,2
-7.346431140881387,2.2643879704682854,2.5234289957149683,2
-4.082885025363377,10.508587295479842,11.038598913822582,0
-9.709061390589653,6.083392134149342,3.5114103787884745,2
-10.143094631898585,8.590716556475106,1.7050984496086903,2
-1.828183609484015,-7.464414767762403,-10.42119366376643,1
-0.521904909008569,-8.788205541526283,-4.6978116263489795,1
3.652996466591458,8.263935417217093,3.0138462494531173,0
-14.354374877595342,5.958916450571009,-0.15334032392888775,2
-8.677909942574326,6.4232580339032355,-0.20574601540270132,2
-11.451363662437785,6.332534115057567,1.5998872182078983,2
-0.8381777206968375,6.29030338246169,8.717693466932781,0
-10.305741974366816,6.380167723129178,3.8155091877611147,2
-8.095263728838257,9.602285700335074,1.750958715963808,0
6.931635271070011,-5.50655019989715,-0.2945544841510497,1
-5.096584784383082,8.539300160242373,5.760854570267755,0
-4.365214715850682,7.2559266239298035,-0.7091728039624972,0
0.7420544981144375,-6.840108330871671,-7.096998969648308,1
-3.709527292292377,9.333792871615278,5.557634503198269,0
3.139960268953687,-5.613709747335633,-6.437062630596733,1
-2.723930747347229,11.04600969230831,6.084655120706876,0
-3.9613929581115377,7.7013616102529525,3.2114284218427476,0
7.441891757376248,-10.10553840250836,-8.502394296457194,1
7.0179395935238285,-6.338834987230018,-4.2460785951667965,1
-0.7557649609546933,11.591943413168455,4.911235526299198,0
0.39840654714470114,-7.2669386957419615,-5.128268880443703,1
0.3241640126426495,-8.641798325689996,-11.204854172593064,1
-3.979414688839132,8.680783983469462,7.317370004241239,0
-7.808054854085294,8.716783649949921,1.6869372941980316,2
-11.431492109042832,8.870098215773059,-1.2683748678210724,2
-5.523402830448285,5.691501705074195,2.9754109010593575,2
-13.82364986533415,4.807046874474276,0.5563985199359416,2
1.5741832793782422,-4.5171980276794415,-7.445761771210325,1
4.0350422003714765,-4.839610069215212,-4.717113073272758,1
-9.332750368400045,7.796300957008555,0.20311934772361528,2
-11.30131376360438,10.835878738544002,0.8038266941389125,2
0.10948595378544379,-9.239253954710563,-9.616575942158269,1
-8.37142261951541,8.505180555690487,5.470206705357921,2
1.893373447332327,-7.032235754826259,-8.719755716583034,1
-0.8094663837185481,-3.8251258098542373,-2.506156330094699,1
0.9835977321115763,-7.328687191739363,-8.737945255195907,1
-4.361278642972007,8.978563549723399,0.6613672174873804,0
-2.374226576938268,4.508263859462779,3.023555033247007,0
-9.498422161622013,4.670289086219999,1.9086377945416646,2
2.6940890188601037,8.252902031980177,4.878180853597399,0
-2.5246954722374313,10.022084445912265,7.446573048223154,0
-0.13907644958545218,-5.875725670181973,-5.709320630928101,1
3.9169977859780922,-3.4399617581913793,-4.348744590641354,1
-10.183918221613895,6.983886124528092,2.7377871324842307,2
-0.31731099817193664,10.393628654361008,2.864558941409392,0
0.7686995927425126,5.882813597284582,3.38372261895156,0
2.1668539807838068,-3.095632254519324,-8.413511624571655,1
-6.677718719800444,5.895087284455511,2.5137091039703368,2
-5.794082396157473,7.9600223401760015,4.748512047133275,2
-4.402696415298523,5.618608136389939,3.849634165136784,0
-2.5225388001444085,7.36736406374493,0.4159857710324264,0
-6.232680272176015,9.075891374269782,4.864769206545076,0
-9.392549206633678,4.450093889959021,0.13149167329273936,2
2.093073298894599,-6.050017533004981,-7.939550621896023,1
2.2189451645359886,-7.011697202588192,-10.43512590554478,1
2.1815373614238394,-4.676415237569349,-9.313726446774638,1
1.9869010595492154,-8.068890350479261,-7.135430693363445,1
3.2125075489414305,6.404354028202676,4.117477617898025,0
-0.1854913546908259,4.607118806020721,7.500216842769147,0
-0.27817057351472174,9.253337242921802,2.427838981433139,0
-8.005227665329938,7.748134658621279,-2.201343110923811,2
1.959676243036896,-4.283655301814741,-5.616549360234199,1
1.1278289894266065,5.389644714496057,1.8741083831572465,0
5.54596223031831,-8.41700328652211,-6.067574252634592,1
-8.483913109233312,4.487531958732479,5.096735796169018,2
-5.077792049561202,7.2981086136417606,2.7632113330007653,2
-8.75357579632236,4.718904051897381,-1.0614437249980826,2
-9.361584734202005,7.867737935840824,3.873087837923558,0
1.8351740982222906,-5.6674304873209405,-11.002693181649214,1
-8.59663745378543,6.513691663118157,1.7098509090786378,2
0.3766882229695594,7.820831801760019,2.9793102279670443,0
0.30945614721519354,-4.696703614417606,-7.191654083751271,1
2.0485736152785443,-7.521097016606705,-12.886994430525164,1
-9.780078831394924,6.807735906450381,3.5353594874098144,2
-1.0494163085322317,-7.4754726219351975,-6.573000996925452,1
-10.2507825342162,8.381553851641247,2.8510133899185726,2
-10.242783993711047,3.4399534193317214,6.386978575202068,2
-2.0703143881656683,8.241064762086877,6.322692593163039,0
-9.498755281424346,7.1712283335717455,2.575994479053966,2
-4.8668396442209065,12.524182974846555,4.5935018249490005,0
1.8082331317137066,-5.752988302814633,-7.956896344426674,1
-12.642319863217685,11.690370259269569,2.1517598628615593,2
-5.60374998327054,10.325192996330598,2.8026028000336027,0
1.9957651502215001,-4.2174353429256755,-12.230774290220895,1
-11.549255777778818,6.215785730608527,4.976703724017912,2
-1.1704680981147386,11.66540316347449,8.493306328523557,0
-4.257064068282544,8.992243512583803,-0.5851655353475973,0
-5.854215592702941,5.935252777033585,2.4214196583839334,2
1.5722421824846113,-6.876178063631308,-10.072041973603664,1
-5.337830174683825,11.1050954356872,4.718046029349788,0
-2.5864167119817005,14.022804296153584,7.047292659013426,0
-2.0725994496331803,4.489388875746556,7.052416238886176,0
-6.261118606070685,9.426843123471668,2.500056541654681,0
2.5456257465934273,-6.280685840243248,-4.620302716433807,1
-5.484747818201754,5.591635771253596,-1.7481694010206459,2
-9.165170423419106,10.085877721076132,-3.871035326634521,2
-3.945970642086249,7.960540577348612,5.489431246694711,0
0.14438617419990685,-9.437615969447005,-9.454946270540313,1
-0.5330101450740048,-9.634110185951004,-3.75565783976693,1
-2.5582563375789364,11.085422417436089,2.3230960799976477,0
-10.589669826659856,9.223818856139605,4.658330515412704,2
-0.04139212273097481,8.133853669199345,5.2461799002594,0
3.830318382883811,-6.594953690377061,-8.480089135219568,1
-4.279394788538104,5.124539501973583,3.958888909978579,0
-0.8092649342608604,10.452957796934397,4.008164616225692,0
1.3696336578902166,-4.499726282376765,-4.127220187657731,1
-0.6239797905264695,-6.540330714781273,-6.467834234709553,1
-7.754564006768904,5.556698506700604,4.268921381576427,2
